Competition,Date,HomeTeam,AwayTeam,HomeScore,AwayScore,Team,Player,StartingPosition,EnterMinute,ExitMinute,PlayerID,PlayerFirstName,PlayerSurname,PlayerNationality,PlayerBirthCountry,PlayerBirthdate
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,T. Cleverley,M-CL,0,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,R. van Persie,A-C,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,D. Welbeck,AM-L,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,A. Valencia,,46,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,P. Jones,,77,,97299,Phil,Jones,England,England,92/02/21
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,C. Smalling,,80,,79474,Chris,Smalling,England,England,89/11/22
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,Anderson,,,,10369,Anderson Luis,de Abreu Oliveira,Brazil,Brazil,88/04/13
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,R. Giggs,,,,2912,Ryan,Giggs,Wales,Wales,73/11/29
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,Javier Hernández,,,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
EnglandPremierLeague,1/13/2013,Manchester United,Liverpool,2,1,Manchester United,B. Amos,,,,63899,Ben,Amos,England,England,90/04/10
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,A. Cole,D1-L,0,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,G. Cahill,D1-CR,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,David Luiz,D1-CL,0,,16580,David Luiz,Moreira Marinho,Brazil,Brazil,87/04/22
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,Azpilicueta,D1-R,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,F. Lampard,M-CR,0,80,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,Ramires,M-CL,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,Mata,AM-R,0,,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,E. Hazard,AM-L,0,,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,Oscar,AM-C,0,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,D. Ba,A-C,0,,13192,Demba,Ba,Senegal,France,85/05/25
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,Fernando Torres,,80,,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,B. Ivanović,,,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,Paulo Ferreira,,,,361,Paulo Renato,Rebocho Ferreira,Portugal,Portugal,79/01/18
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,M. Marin,,,,16899,Marko,Marin,Germany,Bosnia and Herzegovina,89/03/13
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,R. Turnbull,,,,2813,Ross,Turnbull,England,England,85/01/04
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,J. Terry,,,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,1/16/2013,Chelsea,Southampton,2,2,Chelsea,R. Bertrand,,,,21046,Ryan,Bertrand,England,England,89/08/05
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,P. Čech,GK-C,0,,237,Petr,Čech,Czech Republic,Czech Republic,82/05/20
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,A. Cole,D1-L,0,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,G. Cahill,D1-CR,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,B. Ivanović,D1-CL,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,Azpilicueta,D1-R,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,F. Lampard,M-CL,0,,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,Ramires,M-CR,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,Mata,AM-R,0,,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,E. Hazard,AM-L,0,88,39358,Eden,Hazard,Belgium,Belgium,91/01/07
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,Oscar,AM-C,0,72,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,Fernando Torres,A-C,0,81,334,Fernando José,Torres Sanz,Spain,Spain,84/03/20
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,R. Bertrand,,72,,21046,Ryan,Bertrand,England,England,89/08/05
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,D. Ba,,81,,13192,Demba,Ba,Senegal,France,85/05/25
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,M. Marin,,88,,16899,Marko,Marin,Germany,Bosnia and Herzegovina,89/03/13
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,Paulo Ferreira,,,,361,Paulo Renato,Rebocho Ferreira,Portugal,Portugal,79/01/18
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,R. Turnbull,,,,2813,Ross,Turnbull,England,England,85/01/04
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,J. Terry,,,,181,John,Terry,England,England,80/12/07
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Chelsea,N. Aké,,,,182930,Nathan,Aké,Netherlands,Netherlands,95/02/18
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,B. Sagna,D1-R,0,,1407,Bacary,Sagna,France,France,83/02/14
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,T. Vermaelen,D1-CL,0,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,K. Gibbs,D1-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,A. Diaby,M-CR,0,75,2959,Vassiriki Abou,Diaby,France,France,86/05/11
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,Santi Cazorla,AM-L,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,J. Wilshere,AM-C,0,,61075,Jack,Wilshere,England,England,92/01/01
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,F. Coquelin,M-CL,0,59,63904,Francis,Coquelin,France,France,91/05/13
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,T. Walcott,AM-R,0,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,O. Giroud,A-C,0,,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,A. Ramsey,,59,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,A. Arshavin,,75,,6880,Andrey,Arshavin,Russia,Russia,81/05/29
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,L. Koscielny,,,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,André Santos,,,,9103,André Clarindo,dos Santos,Brazil,Brazil,83/03/08
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,V. Mannone,,,,16086,Vito,Mannone,Italy,Italy,88/03/02
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,C. Jenkinson,,,,142739,Carl,Jenkinson,England,England,92/02/08
EnglandPremierLeague,1/20/2013,Chelsea,Arsenal,2,1,Arsenal,E. Frimpong,,,,195224,Emmanuel Yaw,Frimpong,Ghana,Ghana,92/01/10
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,R. Ferdinand,D1-CR,0,,179,Rio,Ferdinand,England,England,78/11/07
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,N. Vidić,D1-CL,0,,756,Nemanja,Vidić,Serbia,Serbia,81/10/21
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,P. Evra,D1-L,0,,2909,Patrice,Evra,France,Senegal,81/05/15
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,Rafael,D1-R,0,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,P. Jones,DM-C,0,,97299,Phil,Jones,England,England,92/02/21
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,M. Carrick,M-CR,0,,183,Michael,Carrick,England,England,81/07/28
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,S. Kagawa,M-L,0,62,25072,Shinji,Kagawa,Japan,Japan,89/03/17
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,T. Cleverley,M-CL,0,75,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,R. van Persie,A-C,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,D. Welbeck,M-R,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,W. Rooney,,62,,193,Wayne,Rooney,England,England,85/10/24
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,A. Valencia,,75,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,Anderson,,,,10369,Anderson Luis,de Abreu Oliveira,Brazil,Brazil,88/04/13
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,R. Giggs,,,,2912,Ryan,Giggs,Wales,Wales,73/11/29
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,C. Smalling,,,,79474,Chris,Smalling,England,England,89/11/22
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,1/20/2013,Tottenham Hotspur,Manchester United,1,1,Manchester United,Javier Hernández,,,,53937,Javier,Hernández Balcázar,Mexico,Mexico,88/06/01
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,B. Sagna,D1-R,0,,1407,Bacary,Sagna,France,France,83/02/14
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,T. Vermaelen,D1-CL,0,58,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,K. Gibbs,D1-L,0,,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,Santi Cazorla,AM-C,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,J. Wilshere,M-CR,0,,61075,Jack,Wilshere,England,England,92/01/01
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,A. Ramsey,M-CL,0,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,T. Walcott,AM-R,0,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,L. Podolski,AM-L,0,70,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,O. Giroud,A-C,0,73,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,L. Koscielny,,58,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,André Santos,,70,,9103,André Clarindo,dos Santos,Brazil,Brazil,83/03/08
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,A. Oxlade-Chamberlain,,73,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,A. Arshavin,,,,6880,Andrey,Arshavin,Russia,Russia,81/05/29
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,V. Mannone,,,,16086,Vito,Mannone,Italy,Italy,88/03/02
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,C. Jenkinson,,,,142739,Carl,Jenkinson,England,England,92/02/08
EnglandPremierLeague,1/23/2013,Arsenal,West Ham United,5,1,Arsenal,E. Frimpong,,,,195224,Emmanuel Yaw,Frimpong,Ghana,Ghana,92/01/10
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,W. Szczęsny,GK-C,0,,16085,Wojciech,Szczęsny,Poland,Poland,90/04/18
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,P. Mertesacker,D1-CR,0,,16,Per,Mertesacker,Germany,Germany,84/09/29
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,B. Sagna,D1-R,0,,1407,Bacary,Sagna,France,France,83/02/14
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,T. Vermaelen,D1-CL,0,,2181,Thomas,Vermaelen,Belgium,Belgium,85/11/14
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,K. Gibbs,D1-L,0,37,26204,Kieran,Gibbs,England,England,89/09/26
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,Santi Cazorla,AM-C,0,,18102,Santiago,Cazorla González,Spain,Spain,84/12/13
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,J. Wilshere,DM-CL,0,,61075,Jack,Wilshere,England,England,92/01/01
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,A. Ramsey,DM-CR,0,,66532,Aaron,Ramsey,Wales,Wales,90/12/26
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,T. Walcott,AM-R,0,,194,Theo,Walcott,England,England,89/03/16
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,L. Podolski,AM-L,0,,2053,Lukas,Podolski,Germany,Poland,85/06/04
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,O. Giroud,A-C,0,,59504,Olivier,Giroud,France,France,86/09/30
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,André Santos,,37,,9103,André Clarindo,dos Santos,Brazil,Brazil,83/03/08
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,A. Diaby,,,,2959,Vassiriki Abou,Diaby,France,France,86/05/11
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,L. Koscielny,,,,37785,Laurent,Koscielny,France,France,85/09/10
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,T. Rosický,,,,264,Tomáš,Rosický,Czech Republic,Czech Republic,80/10/04
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,A. Oxlade-Chamberlain,,,,120695,Alex,Oxlade-Chamberlain,England,England,93/08/15
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,V. Mannone,,,,16086,Vito,Mannone,Italy,Italy,88/03/02
EnglandPremierLeague,1/30/2013,Arsenal,Liverpool,2,2,Arsenal,C. Jenkinson,,,,142739,Carl,Jenkinson,England,England,92/02/08
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,David de Gea,GK-C,0,,61954,David,de Gea Quintana,Spain,Spain,90/11/07
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,N. Vidić,D2-CL,0,,756,Nemanja,Vidić,Serbia,Serbia,81/10/21
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,P. Evra,D2-L,0,,2909,Patrice,Evra,France,Senegal,81/05/15
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,C. Smalling,D2-CR,0,63,79474,Chris,Smalling,England,England,89/11/22
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,P. Jones,D2-R,0,,97299,Phil,Jones,England,England,92/02/21
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,M. Carrick,M-CR,0,,183,Michael,Carrick,England,England,81/07/28
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,Anderson,M-CL,0,68,10369,Anderson Luis,de Abreu Oliveira,Brazil,Brazil,88/04/13
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,S. Kagawa,M-L,0,74,25072,Shinji,Kagawa,Japan,Japan,89/03/17
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,R. van Persie,A-CL,0,,49,Robin,van Persie,Netherlands,Netherlands,83/08/06
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,W. Rooney,AM-CR,0,,193,Wayne,Rooney,England,England,85/10/24
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,D. Welbeck,M-R,0,,53886,Daniel Nii,Tackie Mensah Welbeck,England,England,90/11/26
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,R. Ferdinand,,63,,179,Rio,Ferdinand,England,England,78/11/07
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,Rafael,,68,,55715,Rafael,Pereira Da Silva,Brazil,Brazil,90/07/09
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,Nani,,74,,4647,Luís Carlos,Almeida da Cunha,Portugal,Cape Verde Islands,86/11/17
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,A. Valencia,,,,284,Luis Antonio,Valencia Mosquera,Ecuador,Ecuador,85/08/04
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,A. Lindegaard,,,,11817,Anders,Lindegaard,Denmark,Denmark,84/04/13
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,T. Cleverley,,,,70764,Tom,Cleverley,England,England,89/08/12
EnglandPremierLeague,1/30/2013,Manchester United,Southampton,2,1,Manchester United,A. Büttner,,,,24652,Alexander,Büttner,Netherlands,Netherlands,89/02/11
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,R. Turnbull,GK-C,0,,2813,Ross,Turnbull,England,England,85/01/04
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,A. Cole,D1-L,0,,178,Ashley,Cole,England,England,80/12/20
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,G. Cahill,D1-CL,0,,2797,Gary,Cahill,England,England,85/12/19
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,B. Ivanović,D1-CR,0,,6456,Branislav,Ivanović,Serbia,Serbia,84/02/22
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,Azpilicueta,D1-R,0,,18099,César,Azpilicueta Tanco,Spain,Spain,89/08/28
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,R. Bertrand,AM-L,0,,21046,Ryan,Bertrand,England,England,89/08/05
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,F. Lampard,DM-CR,0,,189,Frank,Lampard,England,England,78/06/20
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,Ramires,DM-CL,0,,10085,Ramires,Santos do Nascimento,Brazil,Brazil,87/03/24
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,Mata,AM-R,0,77,19106,Juan Manuel,Mata García,Spain,Spain,88/04/28
EnglandPremierLeague,1/30/2013,Reading,Chelsea,2,2,Chelsea,Oscar,AM-C,0,,57860,Oscar,dos Santos Emboaba Júnior,Brazil,Brazil,91/09/09
